user_000165,2009-05-23T01:54:39Z,e78b6124-f2f2-4fac-a3f2-8caa14b651e7,Pest,0041bb1f-db29-4681-a4f3-0b78994a65a4,Pat Pong (Solid Groove Mix)
user_000165,2009-05-22T14:25:41Z,d4864e00-5c1a-4c41-89ce-a80ed0e1ce45,Thorbjørn Egner,662d221d-1e6b-4dc1-beea-0134a391d153,Papegøyen Fra Amerika
user_000165,2009-05-22T14:23:58Z,d4864e00-5c1a-4c41-89ce-a80ed0e1ce45,Thorbjørn Egner,6f74336e-7137-4637-a5f8-ce7682669880,Tante Sofies Sinte Vise
user_000165,2009-05-22T14:22:05Z,d4864e00-5c1a-4c41-89ce-a80ed0e1ce45,Thorbjørn Egner,4ea4871f-f9df-4431-b0f2-ce5f020ed762,Den Talende Kamel
user_000165,2009-05-22T14:20:51Z,d4864e00-5c1a-4c41-89ce-a80ed0e1ce45,Thorbjørn Egner,06deeb3f-e56f-4ab0-9ce3-e172c68d2f81,Kardemommesangen
user_000165,2009-05-22T14:15:38Z,d4864e00-5c1a-4c41-89ce-a80ed0e1ce45,Thorbjørn Egner,684e49b6-0814-44fd-98cd-fe79acc38f5b,Visen Om Været
user_000165,2009-05-22T14:13:34Z,d4864e00-5c1a-4c41-89ce-a80ed0e1ce45,Thorbjørn Egner,41033fde-62e0-4db4-bfa4-f228cdc3ba28,Kamomilla Spiller
user_000165,2009-05-22T14:10:17Z,d4864e00-5c1a-4c41-89ce-a80ed0e1ce45,Thorbjørn Egner,05d3dca4-472b-437f-8949-18de5a750819,Politimester Bastians Vise
user_000165,2009-05-22T14:09:09Z,d4864e00-5c1a-4c41-89ce-a80ed0e1ce45,Thorbjørn Egner,f673e9c3-ff15-4349-811e-ad67ae4b5a8e,Overtyre
user_000165,2009-05-22T09:48:46Z,329b2552-6646-42bb-a3c3-386e9ec10795,Pavlo,dd6e5c92-56d2-4567-bdc6-5dae9706dd1a,Adieo
user_000165,2009-05-22T09:45:29Z,72c658b8-52cf-4a98-9c22-5ed6ac916544,Stochelo Rosenberg,562fd342-8056-4411-9416-2ed3b2e8db07,Sunny
user_000165,2009-05-22T09:40:38Z,65314b12-0e08-43fa-ba33-baaa7b874c15,Leonard Cohen,0eaf0546-0a86-419d-b7cb-fac6a77eb55a,Ain'T No Cure For Love
user_000165,2009-05-22T09:36:13Z,5c01e170-1302-4e75-a10c-d9e440b0c68f,Mr. Mister,6d9466f6-5c3e-4dfa-9615-21894245930c,Kyrie
user_000165,2009-05-22T09:29:44Z,f46bd570-5768-462e-b84c-c7c993bbf47e,Eagles,d1010557-4864-41fe-a9c4-3943cb13cb63,Hotel California
user_000165,2009-05-22T09:25:29Z,636e9673-4f23-49fa-b314-acb6f0fdde4c,Laidback,e552dfd4-7c68-4847-ac4d-65ad96d3e5a4,Sunshine Reggae
user_000165,2009-05-22T09:21:47Z,fd1a2d9d-9bb6-44de-83a3-41560658aba9,Bill Withers,3a3e25be-feca-467a-b74a-f7866e560467,Use Me
user_000165,2009-05-22T09:17:42Z,a91fbcd5-a74b-436e-ae0d-d2f6bb817820,Bo Kaspers Orkester,8de2628e-105f-44dd-ac98-ed1985d6eb46,Ingenting Alls
user_000165,2009-05-22T09:14:13Z,ea34ec85-cac4-410a-a240-f8a0b928a0a8,Nat King Cole & Natalie Cole,dcd57d40-144f-4fa6-a4e9-80aaddf8c0ca,Unforgettable
user_000165,2009-05-22T09:10:42Z,fa598e78-5cc5-4a8b-a3b5-63934d4712c7,Joan Armatrading,5652c7ea-c2cf-4209-9f4f-21a03a62d1b6,The Weakness In Me
user_000165,2009-05-22T09:06:17Z,fa598e78-5cc5-4a8b-a3b5-63934d4712c7,Joan Armatrading,955a7158-bc55-4ad6-96e5-03fe3be774dd,Love And Affection
user_000165,2009-05-22T09:02:08Z,3c004c98-aab6-4b63-a2df-e07c98e73b0a,José Feliciano,3d94ad41-8617-429d-ad58-8f1a4848c11c,California Dreaming
user_000165,2009-05-22T08:58:46Z,2f437412-3eb6-4042-89d7-895bcd5654fd,The Cast,4526936e-04c4-4067-a906-d4ba1856477b,Auld Lang Syne
user_000165,2009-05-22T08:53:11Z,f24c343a-5c24-4633-8ae4-9a3e8cc1eee7,Joseph Arthur,3640fbe5-1d93-4637-aded-51d10065f00a,In The Sun
user_000165,2009-05-22T08:48:18Z,65314b12-0e08-43fa-ba33-baaa7b874c15,Leonard Cohen,3b26072c-426e-41d8-8498-037a4e95bfb7,In My Secret Life
user_000165,2009-05-22T08:45:45Z,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,217c4f4a-d6d1-44db-9581-4cc83b738446,Me & Mr Jones
user_000165,2009-05-22T08:41:15Z,527c65d1-9fdb-4482-8796-dde2980bd63a,Neneh Cherry,8ca0ac1e-8f55-4193-a66a-0ceeb75efd9b,Woman
user_000165,2009-05-22T08:37:37Z,1ac3366a-a0e9-4a55-8f6e-796fce32a3b2,The Righteous Brothers,f896b683-8f58-41ee-97ec-6f3967b06bae,You'Ve Lost That Lovin' Feelin'
user_000165,2009-05-22T08:37:37Z,a9100753-f539-43cf-bcc9-579566fb512e,Simply Red,02be0a4e-d882-4c15-870a-6095497beadd,Stars
user_000165,2009-05-22T08:33:30Z,a9100753-f539-43cf-bcc9-579566fb512e,Simply Red,02be0a4e-d882-4c15-870a-6095497beadd,Stars
user_000165,2009-05-22T08:28:47Z,6409a09d-826f-43a7-90dc-9650a848742c,D'Sound,,Green Eyes
user_000165,2009-05-22T08:24:57Z,5d02f264-e225-41ff-83f7-d9b1f0b1874a,Simon & Garfunkel,df569676-9c08-4bec-8137-daa122c04ca9,Mrs. Robinson
user_000165,2009-05-22T08:20:46Z,cca86ec9-6f6f-4f9d-a62d-f833a22f9c69,Kinnie Starr,61541d18-c6a4-4d63-9ed0-981970727b0c,Alright
user_000165,2009-05-22T08:16:36Z,69ee3720-a7cb-4402-b48d-a02c366f2bcf,The Cure,7eca082a-4b79-49d9-812d-1c9711cfe346,Lullaby
user_000165,2009-05-22T08:12:51Z,600c5212-a8e6-458e-bd3f-78b6fbfe329a,Kim Carnes,a5c5546a-4888-4aea-965a-4580774ed397,Bette Davis Eyes
user_000165,2009-05-22T08:09:57Z,0efaa6e3-3ef1-4481-bc01-aa3d5901dbdc,Johnny Nash,8235be18-ff79-4d52-86d3-b22dd81e74f2,I Can See Clearly Now
user_000165,2009-05-22T08:05:00Z,847e8284-8582-4b0e-9c26-b042a4f49e57,Placebo,e3a25ca4-1164-4f48-a2d0-8792d4eaa26b,Running Up That Hill
user_000165,2009-05-22T08:01:10Z,0ff08bde-d6d8-4faf-801c-d7261e68830a,Bill Lovelady,830d0386-2efc-462b-958c-8d86dc2c8efd,One More Reggae For The Road
user_000165,2009-05-22T08:01:10Z,c707b37e-cb5c-4694-be4d-46beefcb2475,Chris Rea,6df7e2b6-088c-4b61-a9d8-df181ea3ba89,Stainsby Girls
user_000165,2009-05-22T07:57:01Z,c707b37e-cb5c-4694-be4d-46beefcb2475,Chris Rea,6df7e2b6-088c-4b61-a9d8-df181ea3ba89,Stainsby Girls
user_000165,2009-05-22T07:54:10Z,,Keith Nichols With Zoo Drive,,Girl From Ipanema
user_000165,2009-05-22T07:50:15Z,3f5be744-e867-42fb-8913-5fd69e4099b5,Chicago,4978055e-6d9d-4130-b073-f19366bb76bc,Saturday In The Park
user_000165,2009-05-22T07:45:35Z,6529224b-a935-4c46-882f-8a558015b3cb,Martika,78f10966-078e-451c-b476-9ba240d0affb,Toy Soldiers
user_000165,2009-05-22T07:41:49Z,0df6d50f-7e43-4c6a-8220-61932b67c9c5,The Supermen Lovers,96bf6278-f246-46dd-b35f-585d8e2dbf76,Starlight
user_000165,2009-05-22T07:38:23Z,944e1036-8a03-4611-8aa0-31515a05c848,Smash Mouth,65cedc54-6aea-4af1-9f3a-9f83f06bcb48,Walkin' On The Sun
user_000165,2009-05-22T07:33:42Z,,Peter Bjorn And John & Victoria Bergsman,,Young Folks (Featuring Victoria Bergsman)
user_000165,2009-05-22T07:29:07Z,7289d10d-d8d2-41ff-8308-c56ec9346e07,Texas,da69f78b-3e41-427e-8819-a821d344095a,Say What You Want
user_000165,2009-05-22T07:25:22Z,d1353a0c-26fb-4318-a116-defde9c7c9ad,Dido,e4a1d11d-057c-421a-a5b2-abea9bf93d48,Thank You
user_000165,2009-05-22T07:20:38Z,2fddb92d-24b2-46a5-bf28-3aed46f4684c,Kylie Minogue,d0ee06c9-cf0b-4942-9ef3-35f69f03148d,Santa Baby
