user_000118,2009-04-30T17:05:40Z,1210044c-e607-4253-9aff-5415c2c64c78,Amor Fou,a68de329-f90f-4158-bb6a-6b3ea1ad128b,Filemone E Bauci
user_000118,2009-04-26T18:46:36Z,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,20919a48-4ad5-409c-b639-8db7ca9f9e7a,Fix You
user_000118,2009-04-26T18:42:37Z,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,32dc9a9c-c936-4ec5-afe3-8320f5f096f3,Swallowed In The Sea
user_000118,2009-04-26T18:38:27Z,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,0b778271-1901-472c-95fa-8996535e4c8f,Strawberry Swing
user_000118,2009-04-26T18:34:23Z,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,6cbbb97d-2180-4ba9-97a8-6158b6332bb4,Viva La Vida
user_000118,2009-04-26T18:30:34Z,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,ba4bcf45-fcdf-4ff7-a19e-be3fdffae337,Violet Hill
user_000118,2009-04-26T18:27:55Z,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,fe33d06e-ffd4-4ad9-9474-023ac977d63e,Life In Technicolor
user_000118,2009-04-26T18:22:33Z,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,331c8d46-0fa2-467f-8584-bd7b310be97e,Amsterdam
user_000118,2009-04-26T18:18:50Z,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,522da5b6-9ce1-4fbb-9262-4914b91fb532,Green Eyes
user_000118,2009-04-26T18:13:02Z,72c536dc-7137-4477-a521-567eeb840fa8,Bob Dylan,32db187e-c9d9-4698-a913-4451e72db92a,It Takes A Lot To Laugh
user_000118,2009-04-20T19:07:09Z,c80f38a6-9980-485d-997c-5c1a9cbd0d64,Ryan Adams,35b8a6e7-4cea-44d9-a78c-93caa6d2873e,Off Broadway
user_000118,2009-04-20T19:04:36Z,c80f38a6-9980-485d-997c-5c1a9cbd0d64,Ryan Adams,d5751f65-599b-4f5c-ad18-796288a5b19e,"Oh My God, Whatever, Etc."
user_000118,2009-04-20T19:01:43Z,c80f38a6-9980-485d-997c-5c1a9cbd0d64,Ryan Adams,9b2ae9bb-37ef-40a0-8850-7e8b2dfb4e59,These Girls
user_000118,2009-04-20T18:58:48Z,c80f38a6-9980-485d-997c-5c1a9cbd0d64,Ryan Adams,809bf014-b119-45b4-a21e-b709eff22d5b,Tears Of Gold
user_000118,2009-04-20T18:56:23Z,c80f38a6-9980-485d-997c-5c1a9cbd0d64,Ryan Adams,3a57eb70-e19e-42c8-99c3-a9f9576d40fc,Pearls On A String
user_000118,2009-04-20T18:53:43Z,c80f38a6-9980-485d-997c-5c1a9cbd0d64,Ryan Adams,5ff0d5c4-869f-4d99-9b30-c5c94ac41c38,Two
user_000118,2009-04-20T18:50:19Z,c80f38a6-9980-485d-997c-5c1a9cbd0d64,Ryan Adams,d92aa6f1-2a94-418b-8ce8-656eb9cc483e,Halloweenhead
user_000118,2009-04-20T18:45:29Z,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,ba4bcf45-fcdf-4ff7-a19e-be3fdffae337,Violet Hill
user_000118,2009-04-20T18:42:50Z,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,fe33d06e-ffd4-4ad9-9474-023ac977d63e,Life In Technicolor
user_000118,2009-04-20T18:37:29Z,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,331c8d46-0fa2-467f-8584-bd7b310be97e,Amsterdam
user_000118,2009-04-20T18:33:45Z,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,522da5b6-9ce1-4fbb-9262-4914b91fb532,Green Eyes
user_000118,2009-04-18T04:05:23Z,06fb1c8b-566e-4cb2-985b-b467c90781d4,Jimi Hendrix,8a6e4a95-4844-4db0-abcd-976516585f35,Voodoo Child (Slight Return)
user_000118,2009-04-18T04:02:36Z,06fb1c8b-566e-4cb2-985b-b467c90781d4,Jimi Hendrix,61d4f6be-a72b-4da9-a2d4-8c714ce0b519,Castles Made Of Sand
user_000118,2009-04-18T03:57:59Z,ece57992-dc2e-4f67-a269-fa43626c1a3d,Jethro Tull,2621d113-3a9f-41f9-a0f2-b9459f86e8e9,Aqualung
user_000118,2009-04-18T03:53:07Z,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,0b778271-1901-472c-95fa-8996535e4c8f,Strawberry Swing
user_000118,2009-04-18T03:49:03Z,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,6cbbb97d-2180-4ba9-97a8-6158b6332bb4,Viva La Vida
user_000118,2009-04-18T03:45:13Z,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,ba4bcf45-fcdf-4ff7-a19e-be3fdffae337,Violet Hill
user_000118,2009-04-18T03:42:34Z,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,fe33d06e-ffd4-4ad9-9474-023ac977d63e,Life In Technicolor
user_000118,2009-04-18T03:37:12Z,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,331c8d46-0fa2-467f-8584-bd7b310be97e,Amsterdam
user_000118,2009-04-18T03:33:29Z,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,522da5b6-9ce1-4fbb-9262-4914b91fb532,Green Eyes
user_000118,2009-04-18T03:24:19Z,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,04bb06e5-dc1d-4650-9d07-eceecc6cd740,Everything'S Not Lost
user_000118,2009-04-18T03:20:09Z,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,7e52d1a9-6c02-4f2e-b30e-dc22ef219f3f,We Never Change
