user_000176,2008-07-23T02:20:08Z,17b53d9f-5c63-4a09-a593-dde4608e0db9,The Kinks,fd7f16be-a314-4085-be20-a945f7812164,Autumn Almanac
user_000176,2006-11-27T17:20:46Z,3630fff3-52fc-4e97-ab01-d68fd88e4135,Yellowcard,bca749bd-ec23-42f5-9a69-9b5a19cab794,"One Year, Six Months"
user_000176,2006-11-27T17:19:06Z,a10f94a9-2a3c-4166-b9fa-a7bed0bf7d96,Michelle Branch,065c07e7-bc52-4604-9399-c26ecb6f7a7b,Stewart'S Coat
user_000176,2006-11-26T17:14:30Z,f84e0f7d-86b0-4957-8b17-6b46d6e47246,Fonseca,ab89eeca-03ad-4330-aea3-269691e994f3,Arrepentida
user_000176,2006-11-26T17:10:10Z,f84e0f7d-86b0-4957-8b17-6b46d6e47246,Fonseca,e421b07c-9e6a-4e62-815d-2523fdf7036f,Magangue
user_000176,2006-11-26T17:05:27Z,f84e0f7d-86b0-4957-8b17-6b46d6e47246,Fonseca,cca5b25c-14ec-4597-9709-0f901bdcada2,Vengo A Hablar
user_000176,2006-11-26T17:01:52Z,f84e0f7d-86b0-4957-8b17-6b46d6e47246,Fonseca,6a5d663a-3589-4017-8571-e20ae0303770,Hace Tiempo
user_000176,2006-11-26T16:57:10Z,f84e0f7d-86b0-4957-8b17-6b46d6e47246,Fonseca,20d5587b-1cd5-4733-a524-ceb2f60cc8ac,Sigo Aquí Cantando
user_000176,2006-11-26T05:41:39Z,f84e0f7d-86b0-4957-8b17-6b46d6e47246,Fonseca,5dab3995-5786-414a-85ea-a39bd85160ac,La Casa
user_000176,2006-11-26T05:36:56Z,f84e0f7d-86b0-4957-8b17-6b46d6e47246,Fonseca,cca5b25c-14ec-4597-9709-0f901bdcada2,Vengo A Hablar
user_000176,2006-11-26T05:33:02Z,f84e0f7d-86b0-4957-8b17-6b46d6e47246,Fonseca,20d5587b-1cd5-4733-a524-ceb2f60cc8ac,Sigo Aquí Cantando
user_000176,2006-11-26T05:28:43Z,f84e0f7d-86b0-4957-8b17-6b46d6e47246,Fonseca,70010e9b-da0e-4a1a-a6c8-90ee20606516,Confiesame
user_000176,2006-11-26T05:24:54Z,f84e0f7d-86b0-4957-8b17-6b46d6e47246,Fonseca,7ad8615e-fa9e-45ff-8a6a-a0b657e6584a,Como Me Mira
user_000176,2006-11-26T05:21:10Z,f84e0f7d-86b0-4957-8b17-6b46d6e47246,Fonseca,55817ea0-985c-4cc6-8ca4-4e621a14c8bf,Idilio (Feat. Sultana)
user_000176,2006-11-26T05:17:30Z,f84e0f7d-86b0-4957-8b17-6b46d6e47246,Fonseca,96531829-b631-4b68-a331-2564bf2d6050,Noche De Carnaval
user_000176,2006-11-26T05:12:40Z,f84e0f7d-86b0-4957-8b17-6b46d6e47246,Fonseca,e421b07c-9e6a-4e62-815d-2523fdf7036f,Magangue
user_000176,2006-11-26T05:08:16Z,f84e0f7d-86b0-4957-8b17-6b46d6e47246,Fonseca,ee2ee3fc-ecb5-4805-91cc-d209c6f2f04e,Lina
user_000176,2006-11-26T05:04:48Z,f84e0f7d-86b0-4957-8b17-6b46d6e47246,Fonseca,578dadf2-e7de-44f6-b1ea-9d2865047bdf,Te Mando Flores
user_000176,2006-11-26T05:00:08Z,f84e0f7d-86b0-4957-8b17-6b46d6e47246,Fonseca,987b5eb5-c8c1-4a99-834b-9e0ec22c2ba8,Sueño
user_000176,2006-11-26T04:55:52Z,f84e0f7d-86b0-4957-8b17-6b46d6e47246,Fonseca,4aad941d-ff3e-4a1b-a453-b51509fc6dec,Con Una Botella
user_000176,2006-11-26T04:51:44Z,f84e0f7d-86b0-4957-8b17-6b46d6e47246,Fonseca,4aad941d-ff3e-4a1b-a453-b51509fc6dec,Con Una Botella
user_000176,2006-11-26T04:48:03Z,f84e0f7d-86b0-4957-8b17-6b46d6e47246,Fonseca,6a5d663a-3589-4017-8571-e20ae0303770,Hace Tiempo
user_000176,2006-11-26T04:43:44Z,f84e0f7d-86b0-4957-8b17-6b46d6e47246,Fonseca,003eecc4-b382-481f-b9a8-c83dd53b3a59,Corazón
user_000176,2006-11-26T04:40:49Z,f84e0f7d-86b0-4957-8b17-6b46d6e47246,Fonseca,7e4ae428-f7ac-4ee3-bc06-a1e0773267bd,Mercedes
user_000176,2006-11-26T04:36:17Z,f84e0f7d-86b0-4957-8b17-6b46d6e47246,Fonseca,ab89eeca-03ad-4330-aea3-269691e994f3,Arrepentida
user_000176,2006-11-26T04:29:52Z,f84e0f7d-86b0-4957-8b17-6b46d6e47246,Fonseca,08af9de0-7160-4ac3-af43-a410ba28528a,Melancolia Del Ayer
user_000176,2006-11-26T04:20:34Z,3f4c6b4b-c4e0-459e-8cf2-c319aad332b6,Habana Blues,,10 Superfinos Negros - Free Hole Negro
user_000176,2006-11-26T04:17:05Z,3f4c6b4b-c4e0-459e-8cf2-c319aad332b6,Habana Blues,,09 Lágrimas Tatuadas - Habana Blues
user_000176,2006-11-26T04:14:15Z,3f4c6b4b-c4e0-459e-8cf2-c319aad332b6,Habana Blues,,08 Amanecer - Habana Blues
user_000176,2006-11-26T04:11:34Z,3f4c6b4b-c4e0-459e-8cf2-c319aad332b6,Habana Blues,,"07 Échate P' Allá, Échate P' Acá - Habana Blues"
user_000176,2006-11-26T04:08:44Z,3f4c6b4b-c4e0-459e-8cf2-c319aad332b6,Habana Blues,,06 En Todas Partes - Habana Blues
user_000176,2006-11-26T04:05:34Z,3f4c6b4b-c4e0-459e-8cf2-c319aad332b6,Habana Blues,,05 Arenas De Soledad - Habana Blues
user_000176,2006-11-26T04:02:50Z,3f4c6b4b-c4e0-459e-8cf2-c319aad332b6,Habana Blues,,04 Habana Blues - Habana Blues
user_000176,2006-11-26T03:59:17Z,3f4c6b4b-c4e0-459e-8cf2-c319aad332b6,Habana Blues,,05 Arenas De Soledad - Habana Blues
user_000176,2006-11-26T03:40:24Z,772a8360-e81e-4647-92e2-195c19efddad,Alejandro Fernández,2a73b626-46c1-42cd-b4d2-074468e45663,Matalas
user_000176,2006-11-26T03:36:35Z,,Moisés Gadea,,Tortillas
user_000176,2006-11-26T03:30:20Z,,Moisés Gadea,,Avaricia En El Amor
user_000176,2006-11-26T03:26:26Z,,Moisés Gadea,,Siento Tanto
user_000176,2006-11-26T03:22:43Z,,Moisés Gadea,,Dame Un Beso
user_000176,2006-11-26T03:18:51Z,,Moisés Gadea,,Soy Dia Y Soy Noche
user_000176,2006-11-26T03:16:11Z,,Moisés Gadea,,Mi Karla Maria
user_000176,2006-11-26T03:11:07Z,,Moisés Gadea,,En Mi Cancion
user_000176,2006-11-26T03:06:51Z,,Moisés Gadea,,Te Doy
user_000176,2006-11-26T03:04:01Z,,Moisés Gadea,,Asi Pasan
user_000176,2006-11-26T01:37:10Z,481e5e0c-03c3-4e86-a9fd-238ce26a10ea,Guardabarranco,,Dfgfgfdgfdg
user_000176,2006-11-26T01:34:47Z,481e5e0c-03c3-4e86-a9fd-238ce26a10ea,Guardabarranco,,Dsgfds
user_000176,2006-11-26T01:31:08Z,481e5e0c-03c3-4e86-a9fd-238ce26a10ea,Guardabarranco,,Dghghghghgh
user_000176,2006-11-26T01:26:25Z,481e5e0c-03c3-4e86-a9fd-238ce26a10ea,Guardabarranco,,Dghghgh
user_000176,2006-11-26T01:21:40Z,481e5e0c-03c3-4e86-a9fd-238ce26a10ea,Guardabarranco,,Dghgh
user_000176,2006-11-26T01:16:53Z,772a8360-e81e-4647-92e2-195c19efddad,Alejandro Fernández,f33eb4a9-db10-4ce7-ad6d-72ff3f55f1ff,Tantita Pena
user_000176,2006-11-26T01:12:12Z,772a8360-e81e-4647-92e2-195c19efddad,Alejandro Fernández,f81f1896-4ffd-4a73-abc6-95ebcfe99b45,Yo Nací  Para Amarte
user_000176,2006-11-26T01:08:05Z,772a8360-e81e-4647-92e2-195c19efddad,Alejandro Fernández,645f0307-db96-4801-9118-318cc84b7fe1,Contigo Aprendí
user_000176,2006-11-26T01:04:49Z,772a8360-e81e-4647-92e2-195c19efddad,Alejandro Fernández,fab3a692-0b8a-4ba6-8f71-2bbdf32315dc,Niña Amada Mia
user_000176,2006-11-26T00:59:30Z,772a8360-e81e-4647-92e2-195c19efddad,Alejandro Fernández,d64da52f-a6b5-4046-93dc-ead47f7cd66d,Quiereme
user_000176,2006-11-26T00:56:55Z,772a8360-e81e-4647-92e2-195c19efddad,Alejandro Fernández,8cde18ca-75d8-4811-b0d8-e13a913e324a,Ojo Por Ojo
user_000176,2006-11-26T00:54:00Z,772a8360-e81e-4647-92e2-195c19efddad,Alejandro Fernández,2a73b626-46c1-42cd-b4d2-074468e45663,Matalas
user_000176,2006-11-26T00:49:28Z,772a8360-e81e-4647-92e2-195c19efddad,Alejandro Fernández,24ce08e5-93d1-4df3-9903-71549a16ee3e,Me Estoy Enamorando
user_000176,2006-11-26T00:46:01Z,772a8360-e81e-4647-92e2-195c19efddad,Alejandro Fernández,416b72ff-6c4c-484e-9be2-1d2a3b465231,Abrazame
user_000176,2006-11-26T00:43:04Z,fb8afd24-3ad5-4660-b893-206e750e2cb0,El Vacilón De La Mañana,,El Vacilon De La Mañana - Aventura - Tu Culo Hiede
user_000176,2006-11-26T00:40:07Z,fb8afd24-3ad5-4660-b893-206e750e2cb0,El Vacilón De La Mañana,,¿Usted Es El Pintor?
user_000176,2006-11-26T00:16:30Z,ebee61b4-bbdd-4087-9bcb-d5aa099088ec,James Blunt,489aa12e-ceec-4b4d-832d-68be1ecc3a22,Goodbye My Lover
user_000176,2006-11-26T00:12:26Z,ebee61b4-bbdd-4087-9bcb-d5aa099088ec,James Blunt,860255c0-96cb-4f53-9aba-920cbf41f344,Wisemen
user_000176,2006-11-26T00:08:22Z,ebee61b4-bbdd-4087-9bcb-d5aa099088ec,James Blunt,3cd7c181-1691-412c-98d9-c0d0f5398adb,Tears And Rain
